"DATE","TIME","CO2","CH4","co2","ch4","time"
"2026-04-21","12:03:17","445.13937","2296.416",445.13937,2296.416,2026-04-21 12:03:17
"2026-04-21","12:03:18","444.80792","2439.5452",444.80792,2439.5452,2026-04-21 12:03:18
"2026-04-21","12:03:19","444.33218","2848.9265",444.33218,2848.9265,2026-04-21 12:03:19
"2026-04-21","12:03:20","444.79071","2925.1321",444.79071,2925.1321,2026-04-21 12:03:20
"2026-04-21","12:03:21","444.30368","2871.6311",444.30368,2871.6311,2026-04-21 12:03:21
"2026-04-21","12:03:22","445.04507","2779.5996",445.04507,2779.5996,2026-04-21 12:03:22
"2026-04-21","12:03:23","447.15656","2472.6082",447.15656,2472.6082,2026-04-21 12:03:23
"2026-04-21","12:03:24","446.16675","2405.718",446.16675,2405.718,2026-04-21 12:03:24
"2026-04-21","12:03:25","446.41058","2330.0593",446.41058,2330.0593,2026-04-21 12:03:25
"2026-04-21","12:03:26","446.24515","2327.7012",446.24515,2327.7012,2026-04-21 12:03:26
"2026-04-21","12:03:27","446.23349","2451.2373",446.23349,2451.2373,2026-04-21 12:03:27
"2026-04-21","12:03:28","445.96225","2292.478",445.96225,2292.478,2026-04-21 12:03:28
"2026-04-21","12:03:29","446.24557","2112.8806",446.24557,2112.8806,2026-04-21 12:03:29
"2026-04-21","12:03:30","446.82266","2087.8662",446.82266,2087.8662,2026-04-21 12:03:30
"2026-04-21","12:03:31","448.59155","2072.9893",448.59155,2072.9893,2026-04-21 12:03:31
"2026-04-21","12:03:32","449.14444","2057.8098",449.14444,2057.8098,2026-04-21 12:03:32
"2026-04-21","12:03:33","449.03537","2054.2632",449.03537,2054.2632,2026-04-21 12:03:33
"2026-04-21","12:03:34","449.28848","2053.7483",449.28848,2053.7483,2026-04-21 12:03:34
"2026-04-21","12:03:35","448.95691","2054.6201",448.95691,2054.6201,2026-04-21 12:03:35
"2026-04-21","12:03:36","448.91135","2054.3093",448.91135,2054.3093,2026-04-21 12:03:36
"2026-04-21","12:03:37","449.04083","2053.2854",449.04083,2053.2854,2026-04-21 12:03:37
"2026-04-21","12:03:38","448.41251","2054.6216",448.41251,2054.6216,2026-04-21 12:03:38
"2026-04-21","12:03:39","447.78973","2054.5129",447.78973,2054.5129,2026-04-21 12:03:39
"2026-04-21","12:03:40","447.67825","2049.7373",447.67825,2049.7373,2026-04-21 12:03:40
"2026-04-21","12:03:41","447.52274","2042.2195",447.52274,2042.2195,2026-04-21 12:03:41
"2026-04-21","12:03:42","447.88611","2040.7577",447.88611,2040.7577,2026-04-21 12:03:42
"2026-04-21","12:03:43","447.77304","2038.5651",447.77304,2038.5651,2026-04-21 12:03:43
"2026-04-21","12:03:44","447.79056","2037.191",447.79056,2037.191,2026-04-21 12:03:44
"2026-04-21","12:03:45","447.87772","2037.2024",447.87772,2037.2024,2026-04-21 12:03:45
"2026-04-21","12:03:46","447.52496","2037.8004",447.52496,2037.8004,2026-04-21 12:03:46
"2026-04-21","12:03:47","447.93579","2039.0468",447.93579,2039.0468,2026-04-21 12:03:47
"2026-04-21","12:03:48","447.89478","2039.7498",447.89478,2039.7498,2026-04-21 12:03:48
"2026-04-21","12:03:49","447.5611","2040.3669",447.5611,2040.3669,2026-04-21 12:03:49
"2026-04-21","12:03:50","447.63739","2037.8882",447.63739,2037.8882,2026-04-21 12:03:50
"2026-04-21","12:03:51","447.56064","2035.6772",447.56064,2035.6772,2026-04-21 12:03:51
"2026-04-21","12:03:52","447.14285","2040.1888",447.14285,2040.1888,2026-04-21 12:03:52
"2026-04-21","12:03:53","447.44516","2040.5508",447.44516,2040.5508,2026-04-21 12:03:53
"2026-04-21","12:03:54","447.33203","2037.5663",447.33203,2037.5663,2026-04-21 12:03:54
"2026-04-21","12:03:55","447.66107","2036.8635",447.66107,2036.8635,2026-04-21 12:03:55
"2026-04-21","12:03:56","447.76971","2035.8046",447.76971,2035.8046,2026-04-21 12:03:56
"2026-04-21","12:03:57","447.80548","2034.9443",447.80548,2034.9443,2026-04-21 12:03:57
"2026-04-21","12:03:58","447.68542","2034.6726",447.68542,2034.6726,2026-04-21 12:03:58
"2026-04-21","12:03:59","447.73404","2034.9015",447.73404,2034.9015,2026-04-21 12:03:59
"2026-04-21","12:04:00","447.64252","2034.9232",447.64252,2034.9232,2026-04-21 12:04:00
"2026-04-21","12:04:01","447.82477","2035.0179",447.82477,2035.0179,2026-04-21 12:04:01
"2026-04-21","12:04:02","447.28174","2034.9427",447.28174,2034.9427,2026-04-21 12:04:02
"2026-04-21","12:04:03","447.63043","2037.0077",447.63043,2037.0077,2026-04-21 12:04:03
"2026-04-21","12:04:04","447.68344","2037.9269",447.68344,2037.9269,2026-04-21 12:04:04
"2026-04-21","12:04:05","447.02954","2038.3943",447.02954,2038.3943,2026-04-21 12:04:05
"2026-04-21","12:04:06","446.17932","2039.9501",446.17932,2039.9501,2026-04-21 12:04:06
"2026-04-21","12:04:07","445.92053","2042.0792",445.92053,2042.0792,2026-04-21 12:04:07
"2026-04-21","12:04:08","445.51434","2040.5706",445.51434,2040.5706,2026-04-21 12:04:08
"2026-04-21","12:04:09","445.57462","2038.6315",445.57462,2038.6315,2026-04-21 12:04:09
"2026-04-21","12:04:10","444.94525","2039.2771",444.94525,2039.2771,2026-04-21 12:04:10
"2026-04-21","12:04:11","445.03915","2042.3301",445.03915,2042.3301,2026-04-21 12:04:11
"2026-04-21","12:04:12","446.19193","2051.6829",446.19193,2051.6829,2026-04-21 12:04:12
"2026-04-21","12:04:13","446.77582","2055.6853",446.77582,2055.6853,2026-04-21 12:04:13
"2026-04-21","12:04:14","446.45102","2080.793",446.45102,2080.793,2026-04-21 12:04:14
"2026-04-21","12:04:15","446.35263","2185.3357",446.35263,2185.3357,2026-04-21 12:04:15
"2026-04-21","12:04:16","446.07318","2283.3062",446.07318,2283.3062,2026-04-21 12:04:16
"2026-04-21","12:04:17","446.47635","2208.6384",446.47635,2208.6384,2026-04-21 12:04:17
"2026-04-21","12:04:18","446.52594","2169.323",446.52594,2169.323,2026-04-21 12:04:18
"2026-04-21","12:04:19","446.86008","2230.4905",446.86008,2230.4905,2026-04-21 12:04:19
"2026-04-21","12:04:20","447.15958","2196.657",447.15958,2196.657,2026-04-21 12:04:20
"2026-04-21","12:04:21","447.41318","2163.9502",447.41318,2163.9502,2026-04-21 12:04:21
"2026-04-21","12:04:22","447.25937","2185.0166",447.25937,2185.0166,2026-04-21 12:04:22
"2026-04-21","12:04:23","447.23138","2256.8064",447.23138,2256.8064,2026-04-21 12:04:23
"2026-04-21","12:04:24","447.10034","2213.3943",447.10034,2213.3943,2026-04-21 12:04:24
"2026-04-21","12:04:25","447.38025","2153.822",447.38025,2153.822,2026-04-21 12:04:25
"2026-04-21","12:04:26","447.48694","2141.2161",447.48694,2141.2161,2026-04-21 12:04:26
"2026-04-21","12:04:27","447.45624","2117.5134",447.45624,2117.5134,2026-04-21 12:04:27
"2026-04-21","12:04:28","448.05978","2067.2317",448.05978,2067.2317,2026-04-21 12:04:28
"2026-04-21","12:04:29","447.81168","2047.7815",447.81168,2047.7815,2026-04-21 12:04:29
"2026-04-21","12:04:30","447.2724","2049.4426",447.2724,2049.4426,2026-04-21 12:04:30
"2026-04-21","12:04:31","446.73868","2052.0825",446.73868,2052.0825,2026-04-21 12:04:31
"2026-04-21","12:04:32","446.92883","2049.093",446.92883,2049.093,2026-04-21 12:04:32
"2026-04-21","12:04:33","447.78894","2041.2251",447.78894,2041.2251,2026-04-21 12:04:33
"2026-04-21","12:04:34","448.15228","2037.2399",448.15228,2037.2399,2026-04-21 12:04:34
"2026-04-21","12:04:35","447.75342","2036.4313",447.75342,2036.4313,2026-04-21 12:04:35
"2026-04-21","12:04:36","447.57681","2036.6488",447.57681,2036.6488,2026-04-21 12:04:36
"2026-04-21","12:04:37","447.86392","2036.0054",447.86392,2036.0054,2026-04-21 12:04:37
"2026-04-21","12:04:38","447.35895","2036.4775",447.35895,2036.4775,2026-04-21 12:04:38
"2026-04-21","12:04:39","446.93048","2036.3752",446.93048,2036.3752,2026-04-21 12:04:39
"2026-04-21","12:04:40","446.98865","2036.7678",446.98865,2036.7678,2026-04-21 12:04:40
"2026-04-21","12:04:41","446.84579","2035.8488",446.84579,2035.8488,2026-04-21 12:04:41
"2026-04-21","12:04:42","447.0694","2035.516",447.0694,2035.516,2026-04-21 12:04:42
"2026-04-21","12:04:43","447.25162","2035.5331",447.25162,2035.5331,2026-04-21 12:04:43
"2026-04-21","12:04:44","446.60184","2036.2238",446.60184,2036.2238,2026-04-21 12:04:44
"2026-04-21","12:04:45","446.49423","2044.6396",446.49423,2044.6396,2026-04-21 12:04:45
"2026-04-21","12:04:46","446.46988","2061.9236",446.46988,2061.9236,2026-04-21 12:04:46
"2026-04-21","12:04:47","446.07932","2070.7615",446.07932,2070.7615,2026-04-21 12:04:47
"2026-04-21","12:04:48","446.0239","2072.7832",446.0239,2072.7832,2026-04-21 12:04:48
"2026-04-21","12:04:49","446.44659","2113.3369",446.44659,2113.3369,2026-04-21 12:04:49
"2026-04-21","12:04:50","446.4332","2198.6985",446.4332,2198.6985,2026-04-21 12:04:50
"2026-04-21","12:04:51","445.80487","2221.0774",445.80487,2221.0774,2026-04-21 12:04:51
"2026-04-21","12:04:52","446.54813","2177.6841",446.54813,2177.6841,2026-04-21 12:04:52
"2026-04-21","12:04:53","446.37875","2179.9722",446.37875,2179.9722,2026-04-21 12:04:53
"2026-04-21","12:04:54","446.12595","2200.2847",446.12595,2200.2847,2026-04-21 12:04:54
"2026-04-21","12:04:55","445.80573","2223.7263",445.80573,2223.7263,2026-04-21 12:04:55
"2026-04-21","12:04:56","445.96735","2175.6228",445.96735,2175.6228,2026-04-21 12:04:56
"2026-04-21","12:04:57","446.61166","2146.3755",446.61166,2146.3755,2026-04-21 12:04:57
"2026-04-21","12:04:58","447.95923","2086.0256",447.95923,2086.0256,2026-04-21 12:04:58
"2026-04-21","12:04:59","447.79788","2052.3357",447.79788,2052.3357,2026-04-21 12:04:59
"2026-04-21","12:05:00","448.16879","2042.2881",448.16879,2042.2881,2026-04-21 12:05:00
"2026-04-21","12:05:01","447.99463","2038.1194",447.99463,2038.1194,2026-04-21 12:05:01
"2026-04-21","12:05:02","448.35211","2038.282",448.35211,2038.282,2026-04-21 12:05:02
"2026-04-21","12:05:03","448.68021","2038.1742",448.68021,2038.1742,2026-04-21 12:05:03
"2026-04-21","12:05:04","446.95917","2037.7478",446.95917,2037.7478,2026-04-21 12:05:04
"2026-04-21","12:05:05","446.73727","2036.1156",446.73727,2036.1156,2026-04-21 12:05:05
"2026-04-21","12:05:06","447.08591","2036.2264",447.08591,2036.2264,2026-04-21 12:05:06
"2026-04-21","12:05:07","446.73572","2035.5862",446.73572,2035.5862,2026-04-21 12:05:07
"2026-04-21","12:05:08","447.03693","2035.2513",447.03693,2035.2513,2026-04-21 12:05:08
"2026-04-21","12:05:09","446.44464","2036.8075",446.44464,2036.8075,2026-04-21 12:05:09
"2026-04-21","12:05:10","446.11081","2038.1321",446.11081,2038.1321,2026-04-21 12:05:10
"2026-04-21","12:05:11","446.08191","2038.2025",446.08191,2038.2025,2026-04-21 12:05:11
"2026-04-21","12:05:12","446.27792","2038.9489",446.27792,2038.9489,2026-04-21 12:05:12
"2026-04-21","12:05:13","446.86334","2038.0187",446.86334,2038.0187,2026-04-21 12:05:13
"2026-04-21","12:05:14","447.08426","2045.0865",447.08426,2045.0865,2026-04-21 12:05:14
"2026-04-21","12:05:15","447.10538","2042.0667",447.10538,2042.0667,2026-04-21 12:05:15
"2026-04-21","12:05:16","447.72137","2038.2118",447.72137,2038.2118,2026-04-21 12:05:16
"2026-04-21","12:05:17","447.50162","2037.4594",447.50162,2037.4594,2026-04-21 12:05:17
"2026-04-21","12:05:18","448.10236","2037.0302",448.10236,2037.0302,2026-04-21 12:05:18
"2026-04-21","12:05:19","448.44785","2037.0804",448.44785,2037.0804,2026-04-21 12:05:19
"2026-04-21","12:05:20","448.4278","2035.8597",448.4278,2035.8597,2026-04-21 12:05:20
"2026-04-21","12:05:21","447.74466","2035.0229",447.74466,2035.0229,2026-04-21 12:05:21
"2026-04-21","12:05:22","447.9649","2034.4093",447.9649,2034.4093,2026-04-21 12:05:22
"2026-04-21","12:05:23","457.41507","2033.3301",457.41507,2033.3301,2026-04-21 12:05:23
"2026-04-21","12:05:24","464.36618","2032.896",464.36618,2032.896,2026-04-21 12:05:24
"2026-04-21","12:05:25","451.11115","2033.9403",451.11115,2033.9403,2026-04-21 12:05:25
"2026-04-21","12:05:26","447.61026","2035.3689",447.61026,2035.3689,2026-04-21 12:05:26
"2026-04-21","12:05:27","447.37268","2036.0591",447.37268,2036.0591,2026-04-21 12:05:27
"2026-04-21","12:05:28","447.979","2035.9427",447.979,2035.9427,2026-04-21 12:05:28
"2026-04-21","12:05:29","447.28125","2036.3105",447.28125,2036.3105,2026-04-21 12:05:29
"2026-04-21","12:05:30","446.94617","2036.7194",446.94617,2036.7194,2026-04-21 12:05:30
"2026-04-21","12:05:31","447.22989","2036.373",447.22989,2036.373,2026-04-21 12:05:31
"2026-04-21","12:05:32","447.46893","2034.5778",447.46893,2034.5778,2026-04-21 12:05:32
"2026-04-21","12:05:33","447.39246","2033.9725",447.39246,2033.9725,2026-04-21 12:05:33
"2026-04-21","12:05:34","446.18756","2033.6152",446.18756,2033.6152,2026-04-21 12:05:34
"2026-04-21","12:05:35","447.228","2033.3809",447.228,2033.3809,2026-04-21 12:05:35
"2026-04-21","12:05:36","447.1954","2033.9711",447.1954,2033.9711,2026-04-21 12:05:36
"2026-04-21","12:05:37","446.65073","2035.9242",446.65073,2035.9242,2026-04-21 12:05:37
"2026-04-21","12:05:38","446.7392","2035.2655",446.7392,2035.2655,2026-04-21 12:05:38
"2026-04-21","12:05:39","446.73221","2034.8185",446.73221,2034.8185,2026-04-21 12:05:39
"2026-04-21","12:05:40","447.63632","2034.507",447.63632,2034.507,2026-04-21 12:05:40
"2026-04-21","12:05:41","447.35583","2034.3962",447.35583,2034.3962,2026-04-21 12:05:41
"2026-04-21","12:05:42","447.0784","2035.0052",447.0784,2035.0052,2026-04-21 12:05:42
"2026-04-21","12:05:43","447.54288","2035.1151",447.54288,2035.1151,2026-04-21 12:05:43
"2026-04-21","12:05:44","447.1048","2034.8478",447.1048,2034.8478,2026-04-21 12:05:44
"2026-04-21","12:05:45","447.10913","2033.6914",447.10913,2033.6914,2026-04-21 12:05:45
"2026-04-21","12:05:46","447.06644","2033.7433",447.06644,2033.7433,2026-04-21 12:05:46
"2026-04-21","12:05:47","446.99551","2034.0946",446.99551,2034.0946,2026-04-21 12:05:47
"2026-04-21","12:05:48","447.12128","2033.7939",447.12128,2033.7939,2026-04-21 12:05:48
"2026-04-21","12:05:49","447.95645","2033.4048",447.95645,2033.4048,2026-04-21 12:05:49
"2026-04-21","12:05:50","447.57578","2033.4139",447.57578,2033.4139,2026-04-21 12:05:50
"2026-04-21","12:05:51","446.93753","2034.2938",446.93753,2034.2938,2026-04-21 12:05:51
"2026-04-21","12:05:52","447.51172","2034.8447",447.51172,2034.8447,2026-04-21 12:05:52
"2026-04-21","12:05:53","446.89273","2034.6969",446.89273,2034.6969,2026-04-21 12:05:53
"2026-04-21","12:05:54","446.68314","2035.105",446.68314,2035.105,2026-04-21 12:05:54
"2026-04-21","12:05:55","445.78146","2035.5212",445.78146,2035.5212,2026-04-21 12:05:55
"2026-04-21","12:05:56","445.55078","2034.5809",445.55078,2034.5809,2026-04-21 12:05:56
"2026-04-21","12:05:57","445.89865","2034.1888",445.89865,2034.1888,2026-04-21 12:05:57
"2026-04-21","12:05:58","445.40225","2035.0435",445.40225,2035.0435,2026-04-21 12:05:58
"2026-04-21","12:05:59","445.78165","2035.2686",445.78165,2035.2686,2026-04-21 12:05:59
"2026-04-21","12:06:00","445.64951","2034.6696",445.64951,2034.6696,2026-04-21 12:06:00
"2026-04-21","12:06:01","445.12244","2034.7247",445.12244,2034.7247,2026-04-21 12:06:01
"2026-04-21","12:06:02","445.24799","2033.9323",445.24799,2033.9323,2026-04-21 12:06:02
"2026-04-21","12:06:03","445.26743","2034.0328",445.26743,2034.0328,2026-04-21 12:06:03
"2026-04-21","12:06:04","446.2536","2033.6591",446.2536,2033.6591,2026-04-21 12:06:04
"2026-04-21","12:06:05","446.66327","2034.1283",446.66327,2034.1283,2026-04-21 12:06:05
"2026-04-21","12:06:06","445.74039","2036.0721",445.74039,2036.0721,2026-04-21 12:06:06
"2026-04-21","12:06:07","444.52155","2036.2621",444.52155,2036.2621,2026-04-21 12:06:07
"2026-04-21","12:06:08","444.73257","2034.52",444.73257,2034.52,2026-04-21 12:06:08
"2026-04-21","12:06:09","446.02563","2033.5463",446.02563,2033.5463,2026-04-21 12:06:09
"2026-04-21","12:06:10","446.22134","2033.1661",446.22134,2033.1661,2026-04-21 12:06:10
"2026-04-21","12:06:11","446.84866","2033.0031",446.84866,2033.0031,2026-04-21 12:06:11
"2026-04-21","12:06:12","446.45367","2033.1848",446.45367,2033.1848,2026-04-21 12:06:12
"2026-04-21","12:06:13","446.96729","2034.3916",446.96729,2034.3916,2026-04-21 12:06:13
"2026-04-21","12:06:14","447.25156","2035.5962",447.25156,2035.5962,2026-04-21 12:06:14
"2026-04-21","12:06:15","447.42117","2034.5774",447.42117,2034.5774,2026-04-21 12:06:15
"2026-04-21","12:06:16","447.37268","2033.0723",447.37268,2033.0723,2026-04-21 12:06:16
"2026-04-21","12:06:17","447.11139","2032.6768",447.11139,2032.6768,2026-04-21 12:06:17
"2026-04-21","12:06:18","446.94778","2032.767",446.94778,2032.767,2026-04-21 12:06:18
"2026-04-21","12:06:19","447.08536","2032.7144",447.08536,2032.7144,2026-04-21 12:06:19
"2026-04-21","12:06:20","447.21402","2032.8602",447.21402,2032.8602,2026-04-21 12:06:20
"2026-04-21","12:06:21","447.43909","2032.9486",447.43909,2032.9486,2026-04-21 12:06:21
"2026-04-21","12:06:22","446.87469","2033.1099",446.87469,2033.1099,2026-04-21 12:06:22
"2026-04-21","12:06:23","446.54843","2033.3344",446.54843,2033.3344,2026-04-21 12:06:23
"2026-04-21","12:06:24","445.71558","2033.4791",445.71558,2033.4791,2026-04-21 12:06:24
"2026-04-21","12:06:25","445.1467","2033.5482",445.1467,2033.5482,2026-04-21 12:06:25
"2026-04-21","12:06:26","446.11652","2033.0137",446.11652,2033.0137,2026-04-21 12:06:26
"2026-04-21","12:06:27","446.91315","2032.8947",446.91315,2032.8947,2026-04-21 12:06:27
"2026-04-21","12:06:28","447.45889","2033.2188",447.45889,2033.2188,2026-04-21 12:06:28
"2026-04-21","12:06:29","447.49036","2033.187",447.49036,2033.187,2026-04-21 12:06:29
"2026-04-21","12:06:30","447.30344","2033.2512",447.30344,2033.2512,2026-04-21 12:06:30
"2026-04-21","12:06:31","447.39294","2033.3073",447.39294,2033.3073,2026-04-21 12:06:31
"2026-04-21","12:06:32","447.50104","2033.463",447.50104,2033.463,2026-04-21 12:06:32
"2026-04-21","12:06:33","447.14169","2034.0063",447.14169,2034.0063,2026-04-21 12:06:33
"2026-04-21","12:06:34","447.61005","2034.0044",447.61005,2034.0044,2026-04-21 12:06:34
"2026-04-21","12:06:35","446.58344","2033.9613",446.58344,2033.9613,2026-04-21 12:06:35
"2026-04-21","12:06:36","447.02206","2033.4205",447.02206,2033.4205,2026-04-21 12:06:36
"2026-04-21","12:06:37","447.45068","2033.302",447.45068,2033.302,2026-04-21 12:06:37
"2026-04-21","12:06:38","447.06815","2033.2136",447.06815,2033.2136,2026-04-21 12:06:38
"2026-04-21","12:06:39","447.24042","2033.2581",447.24042,2033.2581,2026-04-21 12:06:39
"2026-04-21","12:06:40","447.54446","2033.4922",447.54446,2033.4922,2026-04-21 12:06:40
"2026-04-21","12:06:41","447.06851","2034.0038",447.06851,2034.0038,2026-04-21 12:06:41
"2026-04-21","12:06:42","447.2211","2034.4622",447.2211,2034.4622,2026-04-21 12:06:42
"2026-04-21","12:06:43","445.79538","2034.0692",445.79538,2034.0692,2026-04-21 12:06:43
"2026-04-21","12:06:44","445.16272","2034.3188",445.16272,2034.3188,2026-04-21 12:06:44
"2026-04-21","12:06:45","444.80597","2035.1613",444.80597,2035.1613,2026-04-21 12:06:45
"2026-04-21","12:06:46","444.57532","2037.3488",444.57532,2037.3488,2026-04-21 12:06:46
"2026-04-21","12:06:47","444.99982","2039.6372",444.99982,2039.6372,2026-04-21 12:06:47
"2026-04-21","12:06:48","444.96683","2043.0886",444.96683,2043.0886,2026-04-21 12:06:48
"2026-04-21","12:06:49","445.06836","2041.2941",445.06836,2041.2941,2026-04-21 12:06:49
"2026-04-21","12:06:50","445.99103","2037.5005",445.99103,2037.5005,2026-04-21 12:06:50
"2026-04-21","12:06:51","447.47772","2034.3759",447.47772,2034.3759,2026-04-21 12:06:51
"2026-04-21","12:06:52","446.26108","2035.1031",446.26108,2035.1031,2026-04-21 12:06:52
"2026-04-21","12:06:53","446.05573","2035.34",446.05573,2035.34,2026-04-21 12:06:53
"2026-04-21","12:06:54","445.48468","2033.7065",445.48468,2033.7065,2026-04-21 12:06:54
"2026-04-21","12:06:55","444.92001","2033.2623",444.92001,2033.2623,2026-04-21 12:06:55
"2026-04-21","12:06:56","446.34323","2033.1512",446.34323,2033.1512,2026-04-21 12:06:56
"2026-04-21","12:06:57","446.78085","2032.9327",446.78085,2032.9327,2026-04-21 12:06:57
"2026-04-21","12:06:58","446.5188","2033.2036",446.5188,2033.2036,2026-04-21 12:06:58
"2026-04-21","12:06:59","446.66321","2033.4069",446.66321,2033.4069,2026-04-21 12:06:59
"2026-04-21","12:07:00","446.80969","2033.3822",446.80969,2033.3822,2026-04-21 12:07:00
"2026-04-21","12:07:01","446.62045","2033.7473",446.62045,2033.7473,2026-04-21 12:07:01
"2026-04-21","12:07:02","447.01144","2034.4777",447.01144,2034.4777,2026-04-21 12:07:02
"2026-04-21","12:07:03","446.00211","2035.3447",446.00211,2035.3447,2026-04-21 12:07:03
"2026-04-21","12:07:04","446.82501","2035.1219",446.82501,2035.1219,2026-04-21 12:07:04
"2026-04-21","12:07:05","447.74136","2035.0736",447.74136,2035.0736,2026-04-21 12:07:05
"2026-04-21","12:07:06","447.22955","2034.7611",447.22955,2034.7611,2026-04-21 12:07:06
"2026-04-21","12:07:07","447.41342","2034.3895",447.41342,2034.3895,2026-04-21 12:07:07
"2026-04-21","12:07:08","447.43192","2034.1241",447.43192,2034.1241,2026-04-21 12:07:08
"2026-04-21","12:07:09","447.08365","2049.6394",447.08365,2049.6394,2026-04-21 12:07:09
"2026-04-21","12:07:10","445.99274","2075.9456",445.99274,2075.9456,2026-04-21 12:07:10
"2026-04-21","12:07:11","445.81058","2057.7607",445.81058,2057.7607,2026-04-21 12:07:11
"2026-04-21","12:07:12","446.18665","2044.8716",446.18665,2044.8716,2026-04-21 12:07:12
"2026-04-21","12:07:13","445.93344","2042.4629",445.93344,2042.4629,2026-04-21 12:07:13
"2026-04-21","12:07:14","446.48883","2038.6687",446.48883,2038.6687,2026-04-21 12:07:14
"2026-04-21","12:07:15","447.15915","2038.9023",447.15915,2038.9023,2026-04-21 12:07:15
"2026-04-21","12:07:16","446.61069","2041.9204",446.61069,2041.9204,2026-04-21 12:07:16
"2026-04-21","12:07:17","446.01993","2040.8062",446.01993,2040.8062,2026-04-21 12:07:17
"2026-04-21","12:07:18","447.13123","2041.3549",447.13123,2041.3549,2026-04-21 12:07:18
"2026-04-21","12:07:19","448.17963","2047.6871",448.17963,2047.6871,2026-04-21 12:07:19
"2026-04-21","12:07:20","447.75867","2050.4478",447.75867,2050.4478,2026-04-21 12:07:20
"2026-04-21","12:07:21","447.91742","2052.1638",447.91742,2052.1638,2026-04-21 12:07:21
"2026-04-21","12:07:22","447.84024","2050.9482",447.84024,2050.9482,2026-04-21 12:07:22
"2026-04-21","12:07:23","447.84097","2049.5593",447.84097,2049.5593,2026-04-21 12:07:23
"2026-04-21","12:07:24","447.93164","2051.3162",447.93164,2051.3162,2026-04-21 12:07:24
"2026-04-21","12:07:25","447.53632","2054.1538",447.53632,2054.1538,2026-04-21 12:07:25
"2026-04-21","12:07:26","447.21628","2054.863",447.21628,2054.863,2026-04-21 12:07:26
"2026-04-21","12:07:27","447.62759","2053.9463",447.62759,2053.9463,2026-04-21 12:07:27
"2026-04-21","12:07:28","446.88275","2055.0579",446.88275,2055.0579,2026-04-21 12:07:28
"2026-04-21","12:07:29","447.69232","2055.5588",447.69232,2055.5588,2026-04-21 12:07:29
"2026-04-21","12:07:30","448.49625","2054.3176",448.49625,2054.3176,2026-04-21 12:07:30
"2026-04-21","12:07:31","448.64761","2051.8838",448.64761,2051.8838,2026-04-21 12:07:31
"2026-04-21","12:07:32","448.70383","2051.5994",448.70383,2051.5994,2026-04-21 12:07:32
"2026-04-21","12:07:33","448.53732","2052.4966",448.53732,2052.4966,2026-04-21 12:07:33
"2026-04-21","12:07:34","447.98038","2054.8701",447.98038,2054.8701,2026-04-21 12:07:34
"2026-04-21","12:07:35","448.3522","2055.7776",448.3522,2055.7776,2026-04-21 12:07:35
"2026-04-21","12:07:36","447.69122","2056.0405",447.69122,2056.0405,2026-04-21 12:07:36
"2026-04-21","12:07:37","446.63821","2057.9526",446.63821,2057.9526,2026-04-21 12:07:37
"2026-04-21","12:07:38","446.23114","2058.0608",446.23114,2058.0608,2026-04-21 12:07:38
"2026-04-21","12:07:39","446.47943","2056.908",446.47943,2056.908,2026-04-21 12:07:39
"2026-04-21","12:07:40","446.1311","2056.1206",446.1311,2056.1206,2026-04-21 12:07:40
"2026-04-21","12:07:41","445.65646","2057.4004",445.65646,2057.4004,2026-04-21 12:07:41
"2026-04-21","12:07:42","445.56616","2058.356",445.56616,2058.356,2026-04-21 12:07:42
"2026-04-21","12:07:43","445.8443","2060.6919",445.8443,2060.6919,2026-04-21 12:07:43
"2026-04-21","12:07:44","445.5871","2060.0566",445.5871,2060.0566,2026-04-21 12:07:44
"2026-04-21","12:07:45","445.60504","2059.8779",445.60504,2059.8779,2026-04-21 12:07:45
"2026-04-21","12:07:46","445.2869","2058.9526",445.2869,2058.9526,2026-04-21 12:07:46
"2026-04-21","12:07:47","446.57178","2066.7725",446.57178,2066.7725,2026-04-21 12:07:47
"2026-04-21","12:07:48","446.41891","2073.4451",446.41891,2073.4451,2026-04-21 12:07:48
"2026-04-21","12:07:49","446.06363","2084.7793",446.06363,2084.7793,2026-04-21 12:07:49
"2026-04-21","12:07:50","446.29987","2124.9595",446.29987,2124.9595,2026-04-21 12:07:50
"2026-04-21","12:07:51","446.50244","2070.6472",446.50244,2070.6472,2026-04-21 12:07:51
"2026-04-21","12:07:52","448.81369","2057.1184",448.81369,2057.1184,2026-04-21 12:07:52
"2026-04-21","12:07:53","449.18347","2055.5249",449.18347,2055.5249,2026-04-21 12:07:53
"2026-04-21","12:07:54","447.91647","2055.2163",447.91647,2055.2163,2026-04-21 12:07:54
"2026-04-21","12:07:55","447.24911","2063.8005",447.24911,2063.8005,2026-04-21 12:07:55
"2026-04-21","12:07:56","447.15759","2068.2158",447.15759,2068.2158,2026-04-21 12:07:56
"2026-04-21","12:07:57","447.61105","2064.1577",447.61105,2064.1577,2026-04-21 12:07:57
"2026-04-21","12:07:58","447.97556","2057.0349",447.97556,2057.0349,2026-04-21 12:07:58
"2026-04-21","12:07:59","447.63593","2057.3872",447.63593,2057.3872,2026-04-21 12:07:59
"2026-04-21","12:08:00","447.91086","2059.1924",447.91086,2059.1924,2026-04-21 12:08:00
"2026-04-21","12:08:01","447.54507","2079.8164",447.54507,2079.8164,2026-04-21 12:08:01
"2026-04-21","12:08:02","447.33115","2097.0476",447.33115,2097.0476,2026-04-21 12:08:02
